"","lnBMR","lnMass","lnMass2","lnGS","endo"
"Ctenophorus_nuchalis",3.23652945765405,3.3699611273303,11.3566379997173,NA,0
"Pogona_barbata",4.13163938053476,5.92157841964382,35.0650909799914,NA,0
"Dipsosaurus_dorsalis",2.3907232972944,3.69783919548541,13.6740147156682,NA,0
"Iguana_iguana",4.81722327909719,6.67834211465433,44.6002534003657,1.06125650212434,0
"Sauromalus_ater",2.30920146865896,5.01063529409626,25.1064660504431,NA,0
"Sauromalus_hispidus",3.76343257283273,6.35262939631957,40.3559002469836,NA,0
"Amblyrhynchus_cristatus",4.70018273541505,6.29845544342236,39.6705409727768,NA,0
"Crotaphytus_collaris",2.24534827472192,3.40119738166216,11.5681436290255,0.867100487683383,0
"Phrynosoma_cornutum",2.24831005668499,3.55534806148941,12.6404998383365,0.76080582903376,0
"Phrynosoma_mcallii",1.54717017797716,2.77258872223978,7.68724822269122,NA,0
"Phrynosoma_douglassii",2.13029635789154,3.3322045101752,11.1035868976319,NA,0
"Petrosaurus_mearnsi",1.18689086011129,2.63905732961526,6.96462358899603,NA,0
"Uta_stansburiana",-0.6777807053,1.09861228866811,1.20694896081258,NA,0
"Sceloporus_variabilis",-0.8172095347,2.49979526228175,6.24897635332628,NA,0
"Sceloporus_graciosus",0.658971874997937,1.6094379124341,2.59029039398023,NA,0
"Sceloporus_olivaceus",1.41402436779692,2.92917520851097,8.58006740215528,NA,0
"Sceloporus_occidentalis",-0.9244195044,2.30856716467159,5.32948235379982,0.858661619037519,0
"Sceloporus_undulatus",-0.0259061509775026,1.33500106673234,1.78222784817649,NA,0
"Anolis_bonairensis",0.905198890805929,2.484906649788,6.17476105816062,NA,0
"Anolis_carolinensis",-0.0508762388511003,1.50407739677627,2.26224881549328,0.829642925148483,0
"Anolis_acutus",0.59062213009112,1.45861502269952,2.12755778444472,NA,0
"Anolis_limifrons",-1.21696394715858,0.370968672364689,0.13761775587602,NA,0
"Acrantophis_dumerili",4.33106562292681,7.8432602297801,61.5167310320502,NA,0
"Lichanura_trivirgata",1.1744398309,5.34035334389287,28.5193738376278,NA,0
"Candoia_carinata",2.77009307328152,6.25747599864937,39.1560058736729,NA,0
"Gongylophis_colubrinus",1.61678948756637,4.45260158734348,19.8256608956137,NA,0
"Boa_constrictor",5.33067056583849,8.84101313711708,78.1635132906768,0.838689485850602,0
"Corallus_hortulanus",3.37367774388399,6.68710860786651,44.7174215334024,NA,0
"Corallus_caninus",3.02425835911513,6.32076829425058,39.9521118296034,NA,0
"Epicrates_cenchria",2.96986096420008,6.03068526026126,36.3691647083324,0.978326122793608,0
"Eunectes_notaeus",5.37527840768417,9.57498348556409,91.680308748825,NA,0
"Eunectes_murinus",3.16674007044767,7.02997291170639,49.4205191393256,0.542324290825362,0
"Python_molurus",6.41266441081454,10.261518569138,105.298763344764,NA,0
"Python_sebae",6.06277964458996,9.68905594182394,93.8778050437938,NA,0
"Python_curtus",4.23742298680045,7.77212093799137,60.4058638747639,0.60431596685333,0
"Python_regius",3.37159698951888,6.72471582307683,45.2218029011399,NA,0
"Aspidites_melanocephalus",4.80529126948598,6.93488394637039,48.0926153496258,NA,0
"Liasis_olivaceus",5.0156421798299,8.03212151860466,64.514976089632,NA,0
"Liasis_fuscus",3.99602975641136,7.17541319960299,51.4865545850368,NA,0
"Morelia_spilota",4.61012505868818,7.372182440976,54.3490739430349,NA,0
"Antaresia_childreni",3.66534023520089,5.86230109697328,34.3665741515741,NA,0
"Antaresia_stimsoni",3.73956184506488,5.88802416261999,34.6688285395968,NA,0
"Acrochordus_arafurae",3.92908378216197,6.95435256435892,48.3630195894055,NA,0
"Vipera_berus",2.12597501819937,4.14313472639153,17.1655653610314,0.89199803930511,0
"Crotalus_viridis",4.20412251285485,5.70711026474888,32.571107574002,NA,0
"Acanthophis_praelongus",2.30827993986306,4.65871095291612,21.7035877428206,NA,0
"Pelamis_platura",2.70886043243349,4.75359019110636,22.5966197049826,NA,0
"Spalerosophis_diadema",4.68720088577934,5.72122733563505,32.7324422260177,NA,0
"Coluber_constrictor",3.95378497620997,5.5683445037611,31.0064605125665,0.357674444271816,0
"Chironius_quadricarinatus",0.729479109807336,4.11087386417331,16.8992839271432,NA,0
"Mastigodryas_bifossatus",3.45331533592426,6.59987049921284,43.5582906063799,NA,0
"Pituophis_melanoleucus",3.29825264054533,6.3484968888784,40.3034127480987,NA,0
"Pituophis_catenifer",3.35130872312398,6.30627528694802,39.7691079947713,NA,0
"Pantherophis_guttatus",4.89503016785784,6.68461172766793,44.6840339496756,NA,0
"Lampropeltis_getula",3.99596881963931,7.10414409298753,50.4688632939296,0.993251773010283,0
"Natrix_maura",-0.0236150588420272,3.11351530921037,9.69397758068734,0.854415328156068,0
"Natrix_natrix",0.674469295192369,4.04605275887082,16.3705429275662,1.05779029414785,0
"Storeria_dekayi",0.230283790381429,1.97408102602201,3.89699589730011,NA,0
"Nerodia_rhombifer",3.27296660064424,5.47227067367148,29.9457463259249,NA,0
"Thamnophis_sirtalis",0.543520808641225,3.57649823817943,12.7913396477006,0.900161349944271,0
"Thamnophis_proximus",1.57463410836287,3.43398720448515,11.7922681205677,NA,0
"Thamnophis_butleri",0.548371531225274,2.94549105711724,8.67591756755763,NA,0
"Diadophis_punctatus",-0.523816766598639,1.54552122667916,2.38863586211586,NA,0
"Sibynomorphus_mikanii",0.302324349188651,2.39789527279837,5.74990173930877,NA,0
"Dipsas_albifrons",-0.233193887167711,3.09104245335832,9.55454344846342,NA,0
"Waglerophis_merremi",3.07204495640315,6.21860011969173,38.67098744863,0.900161349944271,0
"Xenodon_neuwiedii",0.673454547214209,3.97029191355212,15.7632178788174,NA,0
"Xenodon_guentheri",0.559615787935423,3.91202300542815,15.3039239949991,NA,0
"Liophis_miliaris",3.39078522191127,5.99396142730657,35.927573592039,0.698134722070984,0
"Philodryas_olfersii",1.92629036218566,5.17048399503815,26.7339047429457,NA,0
"Philodryas_patagoniensis",2.98507569336546,5.96100533962327,35.5335846590171,NA,0
"Thamnodynastes_strigatus",0.813149972954642,4.00733318523247,16.0587192574654,NA,0
"Tropidodryas_serra",1.55286756094571,4.90527477843843,24.0617206519842,NA,0
"Hydrodynastes_gigas",4.45155269732249,7.8935720735049,62.3084800796164,NA,0
"Oxyrhopus_trigeminus",1.23256026117785,4.58496747867057,21.0219267804668,NA,0
"Boulengerula_taitana",-0.213104193807355,1.6094379124341,2.59029039398023,NA,0
"Typhlonectes_natans",1.9309144281094,4.35326623429621,18.9509269066635,NA,0
"Geotrypetes_seraphini",-2.6394574096366,0.657520002916794,0.432332554235701,1.54543258245819,0
"Cryptobranchus_alleganiensis",1.72091444606564,6.17532167823505,38.1345978296797,4.00733318523247,0
"Siren_lacertina",1.44976431465168,5.52592391097696,30.5358350699069,4.0324100551026,0
"Siren_intermedia",0.432173688757015,2.94384295267109,8.66621132999124,3.99844532006572,0
"Pseudobranchus_striatus",-1.69543453543985,0.71920570758048,0.517256849816339,3.84574074263416,0
"Dicamptodon_ensatus",-0.415466669960385,3.8978232681673,15.1930262298664,4.03883185229184,0
"Ambystoma_gracile",-0.858163160900888,3.4141136069287,11.6561717210157,3.73766961828337,0
"Ambystoma_opacum",-2.05336825175362,1.64736256857582,2.71380343234472,3.42399117366302,0
"Ambystoma_tigrinum",-0.00185103132523462,2.95526649025033,8.7336000283965,3.44544622509557,0
"Ambystoma_mexicanum",-0.511229769410623,3.41802758740846,11.6829125882853,3.5481795720108,0
"Ambystoma_talpoideum",-0.984166287104619,1.94591014905531,3.78656630819646,3.39148368947452,0
"Ambystoma_macrodactylum",-1.90659587410438,1.26810872201121,1.6080997308409,3.35770980058356,0
"Ambystoma_maculatum",-0.707186132182515,2.26421686524315,5.12667801285152,3.49728647881081,0
"Ambystoma_jeffersonianum",-1.55699396901227,2.18829594659192,4.78863914987063,3.29453972878919,0
"Salamandra_infraimmaculata",1.17345289195076,3.34356826882552,11.1794487682969,3.67122451887522,0
"Salamandra_salamandra",-0.540093860530539,3.23426434289235,10.4604658397049,3.56203990677899,0
"Notophthalmus_viridescens",-2.41926403968682,0.525627456653629,0.276284223188163,3.63069645139089,0
"Taricha_rivularis",-1.60466063534613,2.3823200610129,5.67544887310451,3.49438409638827,0
"Taricha_granulosa",-0.955871516955521,2.32980226471506,5.42797859267142,3.56953269648137,0
"Taricha_torosa",-0.908464891656002,2.40089550580751,5.7642992298067,3.45560664969093,0
"Lissotriton_vulgaris",-0.35020088853786,2.16905370036952,4.70479395508671,3.4102121815333,0
"Triturus_cristatus",-1.77748786715284,1.94591014905531,3.78656630819646,3.15544906644575,0
"Necturus_maculosus",0.596533639704183,4.95809759129966,24.5827317248515,4.45384883317099,0
"Rhyacotriton_olympicus",-1.79224343433854,0.955511445027436,0.913002121578419,4.19870457754634,0
"Amphiuma_tridactylum",1.58591414764827,6.34027686798467,40.1991107627015,NA,0
"Amphiuma_means",1.35391334679703,5.97339976663353,35.6815047720175,4.4055396900715,0
"Ensatina_eschscholtzii",-2.5387261685996,0.570293748647291,0.325234959746179,NA,0
"Aneides_hardii",-3.46248987443959,-0.0304592074847086,0.000927763320596528,3.48584485572244,0
"Aneides_lugubris",-2.70629422768284,-0.217488155741276,0.0473010978877415,3.75583692223882,0
"Aneides_flavipunctatus",-2.04377640084463,1.05086441237939,1.10431601320548,3.80146381486108,0
"Aneides_ferreus",-2.08265953223261,1.08372620950127,1.17446249715999,3.74950407593037,0
"Desmognathus_quadramaculatus",-1.04580347160912,2.50072981136454,6.25364958944733,2.84413388940288,0
"Desmognathus_monticola",-1.75545978165588,1.45947960737404,2.13008072434068,2.80123691582833,0
"Desmognathus_fuscus",-3.38390107370839,0.528619189786735,0.279438247810784,2.78291027131165,0
"Desmognathus_ochrophaeus",-3.75811455081615,0.340815998968545,0.116155545152927,2.7463089132193,0
"Plethodon_neomexicanus",-2.49328317427893,0.904218150639886,0.817610463946616,3.42426265459315,0
"Plethodon_cinereus",-4.11426734046413,-0.223519054211704,0.0499607675956947,3.13670121667919,0
"Plethodon_dorsalis",-4.39699129419851,-0.335623254177092,0.112642968744421,NA,0
"Plethodon_glutinosus",-2.26583008630489,1.39205352023329,1.93781300319389,3.36813291795421,0
"Plethodon_jordani",-2.86831305316062,1.01252387491399,1.02520459727084,3.36614574360324,0
"Pseudotriton_ruber",-1.79065939500498,2.20997006276818,4.88396767833159,3.22027484578191,0
"Gyrinophilus_porphyriticus",-1.84021604394026,2.25281134226758,5.07515894384946,3.0342315727046,0
"Eurycea_multiplicata",-3.68880580418917,-0.319776351486941,0.1022569149703,NA,0
"Eurycea_longicauda",-3.39211189575649,0.451075619360217,0.203469214381203,3.30871652886799,0
"Eurycea_bislineata",-4.11646656667083,0.0483917058536797,0.00234175719542906,3.29274567343466,0
"Eurycea_nana",-3.93675254893011,-1.87080267656851,3.4999026546559,3.26575941076705,0
"Eurycea_neotenes",-3.26659488659486,-1.41469383564159,2.00135864860231,3.25037449192757,0
"Eurycea_pterophila",-3.64907047647833,-1.62964061975162,2.65572854954444,NA,0
"Batrachoseps_attenuatus",-3.13904747686495,-0.110233604207767,0.0121514474966346,3.69206188480524,0
"Pseudoeurycea_cephalica",-3.74539125069408,0.371563556432483,0.138059476468755,3.69386699562498,0
"Pseudoeurycea_bellii",-1.00699203364778,2.79452800645736,7.80938677887455,3.8416005411316,0
"Pseudoeurycea_leprosa",-3.29391986957728,0.900161349944271,0.810290455933492,3.32503602069659,0
"Pseudoeurycea_rex",-3.6434263240374,0.62057648772511,0.385115177117234,3.60821155104648,0
"Pseudoeurycea_gadovii",-2.75456973422381,1.09374492415337,1.19627795911126,NA,0
"Pseudoeurycea_cochranae",-3.49000477293365,0.802001585472027,0.643206543099645,NA,0
"Pseudoeurycea_goebeli",-2.78100733783015,1.31453179690017,1.72799384506159,NA,0
"Bolitoglossa_occidentalis",-3.63347489681133,-0.194319181991595,0.0377599444898826,3.77276093809464,0
"Bolitoglossa_subpalmata",-3.98206565504228,0.488580014818671,0.238710430880213,4.17761283140511,0
"Bolitoglossa_franklini",-3.30476988560134,1.15688119679209,1.3383741034911,NA,0
"Bolitoglossa_morio",-3.51661388166162,0.73716406597672,0.54341086016733,4.0342406381524,0
"Discoglossus_pictus",0.130103199744529,3.42442549452294,11.7266899675387,1.64222773525709,0
"Bombina_orientalis",-1.91535055812811,0.959342881400221,0.920338764093278,2.10209956557242,0
"Xenopus_muelleri",0.679505726180378,3.17805383034795,10.1000261485893,1.31975383731165,0
"Xenopus_laevis",1.11761317715143,3.86916193147424,14.9704140519695,1.19493205967379,0
"Scaphiopus_couchii",0.544158580910622,3.24743636477305,10.5458429432504,0.25722286496707,0
"Scaphiopus_holbrookii",-0.246318927626767,2.63905732961526,6.96462358899603,0.324496045574495,0
"Spea_hammondii",-0.452717784534447,2.13256374855996,4.54782814167211,0.485507815781701,0
"Spea_bombifrons",0.211378241739684,2.58776403522771,6.696522702018,0.211070970079941,0
"Semnodactylus_wealii",-1.11196274761117,1.8365655485729,3.37297301420488,NA,0
"Kassina_senegalensis",-1.47187360924402,1.10193456002744,1.21425977458287,1.49738840862548,0
"Hyperolius_marmoratus",-2.7015712350045,0,0,1.55498172663804,0
"Hyperolius_viridiflavus",-2.47936784177775,-0.116596943583856,0.0135948472530969,NA,0
"Hyperolius_tuberilinguis",-2.68971924441749,0,0,NA,0
"Gastrophryne_carolinensis",-2.29384198249041,0.652270929623816,0.425457365632317,1.53686721959926,0
"Kaloula_pulchra",-0.170964951311728,3.42361076401841,11.7211106635027,NA,0
"Conraua_goliath",3.32782917766502,5.52545293913178,30.53063018256,NA,0
"Pyxicephalus_adspersus",2.99506639556973,6.33265757171892,40.102551920649,0.336472236621213,0
"Occidozyga_martensii",0.0522893200038106,2.23001440015921,4.97296422491744,NA,0
"Fejervarya_cancrivora",1.26895266343272,2.9195320348527,8.52366730253115,NA,0
"Limnonectes_visayanus",1.07742453811937,3.53222564406856,12.4766180006156,NA,0
"Limnonectes_blythii",1.8662123050324,4.48525988931553,20.1175562747028,NA,0
"Rana_esculenta",0.36113087287927,3.51104033477128,12.3274042323908,1.95248191421855,0
"Rana_ridibunda",1.64013099355208,3.65904118782595,13.3885824142067,1.97906856753305,0
"Rana_erythraea",0.502824815143954,2.94443897916644,8.66972090203471,1.20297230399235,0
"Rana_chalconota",-0.548006096760964,1.41098697371026,1.99088423998004,NA,0
"Hylarana_nicobariensis",-0.971401385316953,0.955511445027436,0.913002121578419,NA,0
"Rana_muscosa",-2.28148072958287,2.74653072167027,7.54343100507861,NA,0
"Rana_temporaria",0.389517886406114,3.5683727001349,12.733283727068,1.44997313778307,0
"Rana_arvalis",0.487084884332929,2.83321334405622,8.02709785293823,1.79934963849473,0
"Rana_sylvatica",-0.500865621228172,2.25537953564581,5.08673684980991,1.78036142427569,0
"Rana_catesbeiana",1.67901398716495,5.10549808710797,26.0661107174631,2.02739608478973,0
"Rana_virgatipes",-1.42375425264681,1.94591014905531,3.78656630819646,NA,0
"Rana_clamitans",0.108779731155837,3.3836504883344,11.4490906272056,1.9237619158323,0
"Rana_pipiens",0.975396515046801,3.53158684358774,12.472105633802,NA,0
"Rana_palustris",0.477208707000593,3.1356832161204,9.83250923185918,1.84266379908982,0
"Rana_berlandieri",2.6450001866766,4.24849524204936,18.0497118217161,NA,0
"Crinia_signifera",-2.50246207596019,-0.366695751275513,0.134465774003513,0.751416088683921,0
"Crinia_parinsignifera",-2.18128991081837,-0.490158438352365,0.240255294688029,NA,0
"Eleutherodactylus_coqui",-1.74164891615291,1.40445097364585,1.97248253737478,NA,0
"Eleutherodactylus_portoricensis",-1.76458461865228,1.30833281965018,1.71173476697379,NA,0
"Agalychnis_callidryas",-1.07204379429905,1.73606085999943,3.01390730962196,NA,0
"Phyllomedusa_sauvagii",1.05300626867604,2.86220088092947,8.19219388279343,NA,0
"Cyclorana_platycephala",-0.930794796520624,2.39789527279837,5.74990173930877,NA,0
"Hypsiboas_boans",1.76018839390938,3.72328088083127,13.8628205175637,NA,0
"Hypsiboas_crepitans",0.529155569724476,2.29253475714054,5.25571561269743,NA,0
"Osteopilus_septentrionalis",-1.10866262452161,1.60743390173533,2.58384374844807,0.667829372575655,0
"Acris_crepitans",-2.6283444675231,0.185102569208122,0.0342629611274476,1.41463883412903,0
"Pseudacris_regilla",-2.06903947272503,0.917505255611185,0.841815894074146,1.33762918913861,0
"Pseudacris_crucifer",-2.11924077077158,0.154399735805085,0.0238392784166801,1.28647402583768,0
"Pseudacris_nigrita",-1.42937304329005,0,0,1.39871688111845,0
"Pseudacris_triseriata",-2.07172225825345,0.183526812304718,0.0336820908347312,1.4747630091075,0
"Smilisca_baudinii",0.0551003234545422,3.16547504814109,10.0202322804038,NA,0
"Smilisca_fodiens",-0.696428322944252,2.71568713581057,7.37495661960702,NA,0
"Hyla_squirella",-0.469897696388501,0.78845736036427,0.621665009112592,1.45861502269952,0
"Hyla_cinerea",-0.369576811893959,1.59948835306653,2.55836299159548,1.51512723296286,0
"Hyla_gratiosa",-0.166450421001989,2.38976166659841,5.71096082314321,1.86408013080768,0
"Hyla_versicolor",-0.497560875927618,2.04427848865896,4.17907453919376,2.27726728500976,0
"Hyla_chrysoscelis",-0.753130198755503,1.44555206896017,2.08962078407503,1.54115907168081,0
"Hyla_arenicolor",-1.17767657926635,1.21934408799319,1.48680000492394,NA,0
"Odontophrynus_americanus",-0.587599387979144,2.72260948905537,7.41260242989434,1.17711535015605,0
"Telmatobius_marmoratus",-0.906357531397541,2.91235066461494,8.48178639368308,NA,0
"Telmatobius_culeus",-0.278096758567648,4.80647704269313,23.1022215619361,NA,0
"Engystomops_pustulosus",-0.823186227119577,0.803517513908895,0.645640395158331,NA,0
"Leptodactylus_fuscus",-0.142796710428903,1.62924053973028,2.65442473630061,0.974559639998131,0
"Mannophryne_trinitatis",-1.21366447046336,0,0,1.09192330051731,0
"Silverstoneia_nubicola",-3.10257791324786,-1.29114949789832,1.66706702592308,NA,0
"Colostethus_inguinalis",-1.57389249408084,0.43817167738228,0.191994418860001,NA,0
"Hyloxalus_subpunctatus",-2.62997184370959,0.405465108108164,0.164401953893165,NA,0
"Dendrobates_auratus",-1.69870220274276,0.654071806281229,0.42780992777199,NA,0
"Bufo_marinus",1.77525323070527,5.00439922349705,25.0440115881379,NA,0
"Bufo_alvarius",2.0694979105769,5.01595445557386,25.1597991003913,1.73165554515835,0
"Bufo_boreas",0.550169053948115,3.61846733321996,13.09330584158,NA,0
"Bufo_cognatus",0.918195522559194,3.7436514532857,14.0149262036881,NA,0
"Bufo_debilis",-2.87535153647069,-0.415515443961666,0.17265308417066,NA,0
"Bufo_terrestris",1.7735997563537,3.90833802421699,15.2751061115404,1.6094379124341,0
"Bufo_woodhousii",0.685136904756457,3.79984312220737,14.4388077533867,NA,0
"Bufo_americanus",-0.0417055049106299,2.68351427039586,7.20124883941823,1.64209869467365,0
"Bufo_calamita",-0.677687465776806,2.16159590285833,4.67249684725392,NA,0
"Bufo_bufo",1.06702806883493,3.728032136107,13.8982236078465,NA,0
"Bufo_viridis",-0.133531392624523,3.55534806148941,12.6404998383365,1.70326972726797,0
"Acipenser_transmontanus",3.16930704573765,6.8204171704144,46.5180903784836,1.59229175359913,0
"Arapaima_gigas",4.42438593417146,7.74066440191724,59.9178853831088,-0.110931560707282,0
"Micropterus_salmoides",2.51531189105086,5.51985835238777,30.468836230425,-0.0366639843715915,0
"Lepomis_macrochirus",2.54356966041572,4.77068462446567,22.7594317861132,-0.065427805322455,0
"Lepomis_gibbosus",0.347115396719693,3.80488312987024,14.4771356319712,0.0723206615796261,0
"Balistes_capriscus",3.20507801674488,6.09942903191277,37.2030345153403,NA,0
"Chaenocephalus_aceratus",2.17299167011034,7.02997291170639,49.4205191393256,NA,0
"Sander_lucioperca",1.81480854672903,6.39692965521615,40.9207090137838,0.131028262406404,0
"Ophiodon_elongatus",3.39983674161212,7.63236550468518,58.2530031971083,NA,0
"Sebastolobus_altivelis",-2.65946896102193,3.54648600437796,12.5775629792487,NA,0
"Sebastes_diploproa",-1.88181817654089,0.693147180559945,0.480453013918201,NA,0
"Scorpaena_porcus",0.837247524533702,3.91202300542815,15.3039239949991,0.350656871613169,0
"Sarotherodon_galilaeus_galilaeus",3.09688741223044,5.64544689764324,31.8710706741097,NA,0
"Oreochromis_aureus",3.93938542532479,6.54678541076052,42.8603992145468,NA,0
"Oreochromis_niloticus_baringoensis",2.51385472045643,4.83354185560898,23.3631268699239,NA,0
"Tilapia_zillii",3.03305535526919,5.75257263882563,33.0920919649653,0.182321556793955,0
"Gambusia_affinis",-2.51642797544414,-1.51412773262978,2.2925827907186,-0.168418651624963,0
"Lipophrys_pholis",-1.3141504432018,0.694616282652608,0.482491780126128,-0.23572233352107,0
"Mugil_curema",2.51414613288286,4.9416424226093,24.4198298329319,-0.371063681390832,0
"Seriola_quinqueradiata",4.56571017553752,6.89669433162271,47.5643927038368,-0.186329578191493,0
"Microstomus_kitt",0.962371943442533,5.44977920051223,29.7000933343357,NA,0
"Hippoglossoides_platessoides",0.000413793005542784,5.70475457097368,32.5442247150451,-0.174353387144778,0
"Limanda_limanda",0.990819110505547,5.81223685446269,33.7820972523743,NA,0
"Pleuronectes_platessa",1.14176084770426,5.00830836677234,25.0831526966818,NA,0
"Pseudopleuronectes_americanus",0.892300133240089,3.67528060590197,13.5076875321192,-0.321583624127462,0
"Platichthys_flesus",1.08073541098627,5.97137754660664,35.6573498041179,NA,0
"Platichthys_stellatus",2.94552961200635,7.1225809809973,50.7311598308645,NA,0
"Channa_punctata",1.13742236622702,3.88120156371201,15.0637255781606,-0.415515443961666,0
"Rhinogobiops_nicholsii",-2.65416494411121,0.634810348547912,0.402984178623521,NA,0
"Gillichthys_mirabilis",-3.07054357078891,0.303285852296869,0.0919823082034382,NA,0
"Typhlogobius_californiensis",-4.39645347516376,0.305897892326964,0.0935735205300789,0.182321556793955,0
"Callionymus_lyra",0.733373519378246,4.61172605256523,21.2680171839089,NA,0
"Gadus_morhua",2.18656561370165,5.66136445285954,32.0510474681016,-0.407968238326283,0
"Melanogrammus_aeglefinus",0.895690679768485,5.04932164792803,25.4956491042346,NA,0
"Esox_lucius",1.43499008581464,6.39692965521615,40.9207090137838,0.113328685307003,0
"Thymallus_arcticus_arcticus",1.87506274905673,5.64544689764324,31.8710706741097,NA,0
"Oncorhynchus_mykiss",1.9544103065186,5.52943782071345,30.5746826131363,0.975188373121642,0
"Oncorhynchus_nerka",0.925701067171239,4.13048557743165,17.0609111053709,1.07272451771598,0
"Salmo_trutta_fario",1.68505486521259,5.44034549831834,29.5973591410726,NA,0
"Salmo_salar",0.95672890391739,4.00306753023233,16.0245496516004,1.27046254559477,0
"Salmo_trutta_trutta",2.02161951944479,5.99184781424107,35.9022402290255,NA,0
"Salvelinus_namaycush",0.243918939625847,3.73859497619723,13.9770923960472,1.11185751541813,0
"Salvelinus_alpinus_alpinus",2.0603561506188,5.34710753071747,28.5915589450555,NA,0
"Salvelinus_fontinalis",1.519613071729,5.19429490337088,26.9806995431847,1.16860466048814,0
"Cyclothone_acclinidens",-5.92002966449417,-0.754288168266371,0.568950640786637,NA,0
"Clarias_batrachus",1.61861077291076,3.85951401673252,14.8958484453548,0.0582689081239758,0
"Heteropneustes_fossilis",1.22972550457451,3.1743455516659,10.0764696813811,NA,0
"Ameiurus_nebulosus",1.8046673312695,4.53622435262015,20.5773313773041,0.0723206615796261,0
"Ictalurus_punctatus",0.35711861102608,2.39809659111281,5.75086726030688,0.0165293019512138,0
"Mystus_cavasius",2.18542668749456,3.18953210710847,10.1731150622758,NA,0
"Exodon_paradoxus",-1.22903265382059,1.39711776622067,1.95193805268943,0.53062825106217,0
"Leporinus_fasciatus",0.0179241871306793,1.70093191310266,2.89316937301107,NA,0
"Orthodon_microlepidotus",3.60523784575868,6.42283276983452,41.2527807892602,NA,0
"Leuciscus_idus",1.40934343862087,6.39692965521615,40.9207090137838,0.336472236621213,0
"Cyprinus_carpio_carpio",2.71493826121242,5.6964753135159,32.4498309974961,NA,0
"Labeo_rohita",1.6555462365157,2.15248597050361,4.63319585321487,NA,0
"Cirrhinus_cirrhosus",1.68273288443746,3.22439534614083,10.3967253482146,NA,0
"Catostomus_commersonii",0.998796599129419,4.5131111478258,20.3681722326295,NA,0
"Anguilla_japonica",2.35204926928613,5.78382518232974,33.4526337397516,NA,0
"Anguilla_anguilla",1.80560807976896,4.38202663467388,19.2021574269913,0.336472236621213,0
"Anguilla_rostrata",1.07885978610051,5.55927432692374,30.9055310419934,0.305030710786396,0
"Anguilla_australis_australis",2.37769256548085,6.5510803350434,42.9166535561923,NA,0
